ID,Catalog,Item,Description,SmImage,LgImage,Category1,Category2,Category3,Units,RegPrice,SalePrice,OutOfStock,Active,Inventory,Keywords,Category4,Category5,DiscountPr,Wholesale,Featured,DateEdited,ItemCost,TaxPercent,PopUpPg,SmImage2,LgImage2,SmImage3,LgImage3,MetaTitle,WSOnly
518,,Seeds Eschscholzia californica (Poppy / Mixed colors),"<p>Eschscholzia californica (California poppy / Mixed colors) Orange/Red/Yellow/White. Perennial. Mid/Late Season Bloom. 12-18"" height. Sun. 250,000 seeds per pound. Origin: North America. Zones: 3-9 Recommended Coverage: 1 oz. up to 125 Sq. feet.&nbsp; -- 4 oz. Up to 500 Sq. feet -- 1 lb. Up to 2,000 Sq. feet -- 5 lbs Up to 10,000 Sq. Ft</p>",images/EschscholziacalifornicamixedT.JPG,images/EschscholziacalifornicamixedL.jpg,95,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Eschscholzia californica (California poppy / Mixed colors) ,0,0,,0.00,No,2009-06-26T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Eschscholzia californica (Califo,No
519,,Seeds Engelmannia pinnatifida (Engelmann daisy),"<p>Engelmannia pinnatifida (Engelmann daisy) Yellow 120,000 seeds per pound</p>",images/EngelmanniapinnatifidaWC_T.jpg,images/EngelmanniapinnatifidaWC_L.jpg,95,0,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Engelmannia pinnatifida (Engelmann daisy) ,0,0,,0.00,No,2009-06-26T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Engelmannia pinnatifida (Engelma,No
520,,Seeds Monarda fistulosa (Bergamot),"<p>Monarda fistulosa (Bergamot). Lavender. Perennial. Mid Season Bloom. Height  36 - 38"". Sun. 1,500,000 seeds per pound. Origin: North America.  Zones: 3-9. Recommended Coverage 1 oz. 	 Up to 2,500 Sq. Ft 4 oz. 	 Up to 10,000 Sq. Ft. 1 Pound  Up to 1 Acre 5 Pounds Up to 5 Acres. Used as an Wildflower and Herb.</p>",images/Monardafistulosa_WC_T.jpg,images/Monardafistulosa_WC_L.jpg,92,232,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Monarda fistulosa (Bergamot) ,0,0,,0.00,No,2009-06-26T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Monarda fistulosa (Bergamot) ,No
521,,Seeds Cheiranthus allionii,"<p>Cheiranthus allionii (Siberian Wallflower). Orange     346,000 seeds per pound.</p>",images/CheiranthusallioniiWCT.JPG,images/CheiranthusallioniiWCL.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,Cheiranthus allionii (Siberian Wallflower),0,0,,0.00,No,2009-06-26T07:00:00.000Z,0.00,0.0000,0,,,,,Cheiranthus allionii (Siberian Wallflower),No
522,,Ariocarpus agavoides,"<p>Ariocarpus agavoides (Living rock cactus). USDA: 10-11. Hardy to 26&deg; F. Full sun to light shade, needs protection in hottest desert gardens.  Rosette shaped spineless succulent, up to 3"" in diameter. Moderate water summer, no water in winter.  Magenta flowers, 1.5 inches in diameter. Origin: Mexico. Endangered plant.</p>",images/AriocarpusagavoidesWC_T.jpg,images/AriocarpusagavoidesWC_L.jpg,31,35,109,0.00,0.00,0.00,No,No,,Ariocarpus agavoides (Living rock cactus) ,123,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Ariocarpus agavoides (Living rock cactus) ,No
523,,Ariocarpus fissuratus,"<p>Ariocarpus fissuratus (Living rock/ False Peyote). Sunset: 11-13; USDA: 8b-11. Hardy to 25&deg; F. Full sun to light shade, needs protection in hottest desert gardens. Solitary spineless, grows very slowly to 8"" in diameter. Little water summer, no water in winter. Pink to Magenta flowers, 1.5 inches in diameter. Origin: S. of Alpine/Texas&nbsp;</p>",images/AriocarpusfissuratusWC_T.jpg,images/AriocarpusfissuratusWC_L.jpg,31,35,123,0.00,0.00,0.00,No,No,,Ariocarpus fissuratus (Living rock),0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Ariocarpus fissuratus (Living rock),No
524,,Ariocarpus retusus,"<p>Ariocarpus retusus (Seven stars). Sunset: 11,13; USDA: 9b-11. Hardy to 27&deg; F. Full sun to light shade, needs protection in hottest desert gardens. Solitary spineless, slowly growing up to 10"" in diameter. Little water summer, no water in winter. White flowers with pink stripe in center, 2"" in diameter. Origin: Mexico.&nbsp;&nbsp;</p>",images/AriocarpusretususWC_T.jpg,images/AriocarpusretususWC_L.jpg,31,35,123,0.00,0.00,0.00,No,No,,Ariocarpus retusus (Living rock),0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Ariocarpus retusus (Living rock),No
525,,Astrophytum asterias,"<p>Astrophytum asterias. Sea urchin cactus. USDA 9-11. Hardy to 20&deg; F . Full sun to part shade. Solitary globular cactus, up to 6"" in diameter. Little water summer, no water in winter. Flowers are yellow with a red center.&nbsp;</p>",images/Astrophytumasterias_WC_T.jpg,images/Astrophytumasterias_WC_L.jpg,127,35,31,0.00,0.00,0.00,No,No,,"Astrophytum asterias, Sea urchin cactus",0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Astrophytum asterias, Sea urchin cactus",No
4348,,Seeds Aloe vera barbadensis,<p>Aloe vera (Sym: Aloe barbadensis) Yellow flowers. This item ships in 2 weeks.</p>,images/AloeVera_T.jpg,images/AloeVera_L.jpg,110,121,32,0.00,0.00,0.00,No,No,,"Seeds Aloe barbadensis , Aloe vera (Orange flower) 	 ",0,0,,0.00,No,2014-06-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Seeds  Aloe barbadensis , Aloe vera (Orange flower) 	 ",No
526,,Astrophytum capricorne v. minor,"<p>Astrophytum capricorne v minor. USDA 9-10. Hardy to 20&deg; F. Full sun to part shade. Solitary columnar or globose cactus, up to 4' tall, 4"" in diameter. Moderate water in summer, little to no water in winter.&nbsp; 3"" flowers are yellow with a red center. Origin: Northern Mexico.</p>",images/Astrophytumcapricornevminor_WC_T.jpg,images/Astrophytumcapricornevminor_WC_L.jpg,31,35,127,0.00,0.00,0.00,No,Yes,,Seeds Cacti Astrophytum capricorne v minor  ,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Astrophytum capricorne v minor  ,No
527,,Astrophytum hybrid mix,"<p>Astrophytum hybrids. Capricorne / myriostigma / ornatum / senile. All hybrid mix.&nbsp;</p>
<p>This item ships in 2 weeks.</p>",images/Astrophytum_Hybrids_T.jpg,images/Astrophytum_Hybrids.jpg,31,35,63,0.00,0.00,0.00,No,No,,Astrophytum hybrid mix,127,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Astrophytum hybrid mix,No
528,,Cleistocactus strausii,"<p>Cleistocactus strausii (Silver Torch Cactus). USDA: 9-10. Hardy to 14&deg; F. Light shade in desert gardens. Multiple stem, columnar growth to 8' tall. Regular water summer, no water in winter. Tubular burgundy flowers, attracts hummingbirds. Origin: Bolivia, Argentina.</p>",images/Cleistocactusstrausii_T.jpg,images/Cleistocactusstrausii_L.jpg,31,36,147,0.00,0.00,0.00,No,Yes,,Seeds Cacti Cleistocactus strausii ,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Cleistocactus strausii ,No
529,,Cleistocactus tarijensis,<p>Cleistocactus tarijensis</p>,,,31,36,147,0.00,0.00,0.00,No,Yes,,Seeds Cacti Cleistocactus tarijensis,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Cleistocactus tarijensis,No
530,,Cleistocactus species mix,"<p>Cleistocactus species mix. Cleistocactus baumannii, bruneispinus, jujuyensis, margaretanus<strong></strong>, strausii, tarijensis and others.</p>",images/Cleistocactus_mix_WC_T.jpg,images/Cleistocactus_mix_WC_L.jpg,31,36,63,0.00,0.00,0.00,No,Yes,,"Cleistocactus species mix
Cleistocactus Cleistocactus baumannii, bruneispinus, jujuyensis, margaretanus, strausii, tarijensis and others.",147,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Cleistocactus species mix ,No
4317,,"Aloe walmsley's blue hybrid","<p>Aloe walmsley's blue hybrid</p>",images/Aloewalmsleysbluehybrid_T.JPG,images/Aloewalmsleysbluehybrid_L.JPG,4,16,79,0.00,0.00,0.00,No,No,,"Aloe walmsley's blue hybrid",0,0,,0.00,No,2014-05-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Aloe walmsley's blue hybrid",No
815,,Blossfeldia liliputana,"<p>Blossfeldia liliputana. USDA 8b-10. Hardy to 15 F. Light shade. Solitary or clumping miniature cactus, up to 0.5"" in diameter.Requires good drainage, little water summer, no water in winter. Small pinkish and white flowers. Blossfeldia are the smallest of the cacti. Origin: Southern Bolivia, northwestern Argentina, at elevations of 4000 to 12000 feet</p>",images/Blossfeldia_liliputanaWC_T.JPG,images/Blossfeldia_liliputanaWC_L.jpg,31,69,133,0.00,0.00,0.00,No,No,,Seeds Cacti Blossfeldia liliputana ,0,0,,0.00,No,2009-07-25T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Blossfeldia liliputana ,No
531,,Echinocereus stramineus,"<p>Echinocereus stramineus, Syn: Echinocereus conglomeratus (Strawberry hedgehog). Clumping growth habit to 2' tall. Can become a colony with hundreds of heads. Large purple flowers to 5"". Origin: Southwestern USA, Mexico. Seeds collected from West Texas plants.</p>",images/EchinocereusstramineusT.jpg,images/EchinocereusstramineusL.jpg,31,37,60,0.00,0.00,0.00,No,Yes,,"Seeds Cacti Echinocereus stramineus, Echinocereus conglomeratus(Strawberry hedgehop)",160,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Echinocereus conglomeratus, Echinocereus stramineus (Strawberry he",No
532,,Ferocactus peninsulae,"<p>Ferocactus peninsulae. USDA: 9b-11. Hardy to 25&deg;F. Full sun. Hardy to 25&deg;F. Water sparingly summer, keep dry winter. Usually solitary barrel up to 3' tall, 18"" diameter. Yellow flowers with orange red stripes. Thick red spines. Origin: Southern Baja California Mexico.</p>",images/FerocactuspeninsulaeWC_T.jpg,images/FerocactuspeninsulaeWC_L.jpg,31,38,176,0.00,0.00,0.00,No,Yes,,Seeds Cacti Ferocactus peninsulae,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Ferocactus peninsulae,No
533,,Ferocactus rectispinus,"<p>Ferocactus rectispinus. USDA 9b-11. Full sun, heat tolerant, needs little water. Hardy to 24&deg;F. Solitary barrel grows to 6'tall. Long straight spines. Flower color varies from orange, red-orange, and yellow. Origin: Baja Mexico.</p>",images/FerocactusrectispinusPB_T.jpg,images/FerocactusrectispinusPB_L.jpg,31,38,0,0.00,0.00,0.00,No,Yes,,Seeds Cacti Ferocactus rectispinus,176,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Ferocactus rectispinus,No
534,,Gymnocalycium species mix,"<p>Gymnocalycium species mix. Many varieties including: Baldianum, castellanosii, gibbosum, horridispinum, marquezii, neuhuberi, pflanzii, pungens, ritterianum, stellatum, valnicekianum and others.</p>",images/GymnocalyciumWC_T.jpg,images/GymnocalyciumWC_L.jpg,31,39,63,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium mixed speices,182,60,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium mixed speices,No
535,,Myrtillocactus geometrizans,"<p>Myrtillocactus geometrizans (Blue candle). USDA: 9b-11. Full sun. Heat tolerant. Moderate water. Hardy to 26&deg;F. Grows to 12' tall, branching; 8"" diameter. Edible purple berries. Origin: Northern central Mexico.</p>",images/Myrtillocactusgeometrizans_T.jpg,images/Myrtillocactusgeometrizans_L.jpg,31,40,0,0.00,0.00,0.00,No,Yes,,"Seeds Cacti Myrtillocactus geometrizans 
(Blue candle)edible",203,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Myrtillocactus geometrizans (Blue cand,No
4616,,(a) Mesembryanthemum Species Variety Packs,"<p><strong>Mesembryanthemum Species Seed Variety Packs</strong><br />Seeds are individually packaged and labeled. The varieties of Mesembryanthemum species seeds include: Aloinopsis, Argyroderma, Carpobrotus, Cephalophyllum, Cheiridopsis, Delosperma, Dinteranthus, Dorotheanthus, Faucaria, Fenestraria, Gibbaeum, Lampranthus, Lithops, Mesembryanthemum, Pleiospilos, Ruschia, Titanopsis and others. Selection varies from lot to lot.</p>",,,76,64,0,0.00,0.00,0.00,No,Yes,,Mesembryanthemum Species Seed Variety Packs,0,0,,0.00,No,2015-06-22T07:00:00.000Z,0.00,0.0000,0,,,,,Mesembryanthemum Species Seed Variety Packs,No
536,,Oreocereus celsianus,"<p>Oreocereus celsianus. Syn: Oreocereus urmiriensis, (Old Man of the Andes / Old Man Argentina). Sunset: 10-13; USDA: 8-10. Full sun to light shade. Little water. Hardy to 12&deg;F. Grows slowly to 10'. Origin: Bolivia, Peru, northern Argentina.</p>",images/Oreocereuscelsianus_T.jpg,images/Oreocereuscelsianus_L.jpg,31,42,216,0.00,0.00,0.00,No,Yes,,"Seeds Cacti Oreocereus celsianus (Old Man Argentina, Old Man Argentina, Oreocereus urmiriensis",0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Seeds Cacti Oreocereus celsianus , Oreocereus urmiriensis ",No
537,,Stetsonia coryne,"<p>Stetsonia coryne (Argentine toothpick) Sunset: 12-13; USDA: 9-11. Full sun. Heat tolerant. Little to moderate water, summer. Hardy to 18 F. Branching cactus to 20 feet tall. Origin: Low deserts of Argentina, Bolivia.</p>",images/StetsoniaCoryne_T.jpg,images/StetsoniaCoryne_L.jpg,31,44,276,0.00,0.00,0.00,No,Yes,,Seeds Cacti Stetsonia coryne (Argentine toothpick),0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Stetsonia coryne (Argentine toothpick),No
538,,Seeds Agave chrysantha,"<p>Agave chrysantha (Golden-Flowered Agave). Sunset: 11-13,18-21; USDA: 9-11. Full sun, heat tolerant. Regular water during summer, keep dry winter. Hardy to 17&deg; F. Solitary rosette, grows to 3' tall' 3' wide. Origin: Arizona.</p>",images/agavechysantha_T2.jpg,,32,121,291,0.00,0.00,0.00,No,No,,Agave chrysantha ,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Agave chrysantha ,No
539,,Seeds Agave desertii v. simplex,<p>Agave desertii v. simplex. Small silvery rosette.</p>,images/AgaveDeserti_T.jpg,images/AgaveDeserti_L.jpg,32,121,291,0.00,0.00,0.00,No,No,,Agave desertii v simplex,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Agave desertii v simplex,No
540,,Seeds Agave palmeri,"<p>Agave palmeri. Sunset: 1-13,18-21; USDA: 7b-11. Full sun to light shade. Little water summer, keep dry winter, provide good drainage. Heat tolerant. Hardy to 10&deg; F. Solitary or clustering rosette reaching 4' diameter. Origin: Southeastern Arizona, New Mexico, Mexico.</p>",images/Agavepalmeri_T.jpg,images/Agavepalmeri_L.jpg,32,121,291,0.00,0.00,0.00,No,No,1,"agave palmeri (Palmer's century plant)",0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Agave palmeri (Palmer's century plant)",No
541,,Seeds Agave toumeyana,"<p>Agave toumeyana. USDA: 8-10. Full sun.. Little water summer, keep dry winter, provide good drainage. Heat tolerant. Hardy to 10&deg; F. Clumping rosette reaching 8"" diameter, 12' tall. Origin: Central Arizona.</p>",images/Agavetoumeyana_WC_T.jpg,images/Agavetoumeyana_WC_L.jpg,32,121,291,0.00,0.00,0.00,No,No,,Agave toumeyana,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Agave toumeyana,No
542,,Seeds Agave utahensis v. kaibabensis,<p>Agave utahensis v. kaibabensis</p>,images/AgaveutahensisvkaibabensisWC_T2.jpg,images/AgaveutahensisvkaibabensisWC_L.jpg,32,121,291,0.00,0.00,0.00,No,No,,Agave utahensis v kaibabensis,0,0,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,Agave utahensis v kaibabensis,No
543,,Seeds Lithops species mix,"<p>Lithops species mix (Stone plants).   A mix of many varieties, including: aucampiae, bromfieldii, dinteri, divergens, dorotheae, fulviceps, hallii, hookeri, optica and others.</p>",images/lithops_species_mixT.jpg,images/lithops_species_mixL.JPG,546,54,64,0.00,0.00,0.00,No,Yes,,"Lithops mix, Stone plants",76,401,,0.00,No,2009-06-28T07:00:00.000Z,0.00,0.0000,0,,,,,"Lithops mix, Stone plants",No
544,,Seeds Verbena tenuisecta (Purple Moss Verbena),"<p>Verbena tenuisecta (Purple Moss Verbena)  474,000 per pound</p>",images/Verbenatenuisecta_WC_T.jpg,images/Verbenatenuisecta_WC_L.jpg,99,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Verbena tenuisecta (Moss verbena,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Verbena tenuisecta (Moss verbena,No
545,,Seeds Vernonia fasciculata (Prairie Ironweed),"<p>Vernonia fasciculata (Prairie Ironweed) Purple 474,000 seeds per pound</p>",images/VernoniafasciculataWC_T.jpg,images/VernoniafasciculataWC_L.jpg,99,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Vernonia fasciculata (Prairie Ironweed) Purple,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Vernonia fasciculata (Prairie Ir,No
546,,Seeds Viola cornuta (Johnny Jump-Up),"<p>Viola cornuta (Johnny Jump-Up)  Purple/Yellow/Blue 394,000 seeds per pound.</p>",images/ViolacornutaWC_T.jpg,images/ViolacornutaWC_L.jpg,99,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Viola cornuta (Johnny Jump-Up)  ,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Viola cornuta (Johnny Jump-Up)  ,No
547,,Thymus serpyllum - Wild Thyme / Creeping Thyme,"<p>Thymus serpyllum (Wild / Creeping Thyme).  Lavender flowers 2,700,000 seeds per pound.</p>
<p>An important nectar source plant for honeybees. All thyme species are nectar sources, but wild thyme covers large areas of droughty, rocky soils in southern Europe (Greece is especially famous for wild thyme honey) and North Africa, as well as in similar landscapes in the Berkshire and Catskill Mountains of the northeastern US. The lowest-growing of the widely used thyme, it is good for walkways. Once it is established it is fairly drought tolerant. &nbsp;USDA Hardiness zones 4 to 9.</p>",images/ThymusserpyllumWC_T.jpg,images/ThymusserpyllumWC_L.jpg,99,75,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Thymus serpyllum (Creeping Thyme),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Thymus serpyllum (Creeping Thyme,No
548,,Seeds Trifolium incarnatum (Crimson Clover),"<p>Trifolium incarnatum (Crimson Clover). Crimson 97,000 seeds per pound.</p>",images/TrifoliumincarnatumWC_T.jpg,images/TrifoliumincarnatumWC_L.jpg,99,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Trifolium incarnatum (Crimson Clover),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Trifolium incarnatum (Crimson Cl,No
549,,Seeds Thelesperma filifolium (Greenthread),"<p>Thelesperma filifolium (Greenthread) Yellow 198,000 seeds per pound.</p>",images/ThelespermafilifoliumWC_T.jpg,images/ThelespermafilifoliumWC_L.jpg,99,0,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Thelesperma filifolium (Greenthread),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Thelesperma filifolium (Greenthr,No
550,,Seeds Silene pendula (Nodding Catchfly),<p>Silene pendula (Nodding Catchfly) Pink flowers. Seeds per lb. 606400</p>,images/SilenependulaWCT.JPG,images/SilenependulaWCL.jpg,98,256,0,0.00,0.00,0.00,No,Yes,,Silene pendula (Nodding Catchfly),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Silene pendula (Nodding Catchfly),No
551,,Seeds Saponaria ocymoides (Soapwort Pink),"<p>Saponaria ocymoides (Soapwort Pink) 216,000 seeds per pound.</p>",images/SaponariaocymoidesWC_T.jpg,images/SaponariaocymoidesWC_L.jpg,98,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Saponaria ocymoides (Soapwort Pink),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Saponaria ocymoides (Soapwort Pi,No
552,,Seeds Salvia farinacea (Blue Sage),"<p>Salvia farinacea (Blue Sage) Blue  368,000 seeds per pound</p>",images/SalviafarinaceaWC_T.jpg,images/SalviafarinaceaWC_L.jpg,98,592,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Salvia farinacea (Blue Sage),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Salvia farinacea (Blue Sage),No
553,,Seeds Salvia azurea (Pitcher Sage),<p>Salvia azurea (Pitcher Sage) Blue 150000 seeds per pound.</p>,,,98,592,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Salvia azurea (Pitcher Sage),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Salvia azurea (Pitcher Sage),No
554,,Seeds Silene armeria (Catchfly),"<p>Silene armeria (Catchfly) Pink 3,547,000 seeds per pound</p>",images/SilenearmeriaWC_T.jpg,images/SilenearmeriaWC_L.jpg,98,256,0,0.00,0.00,0.00,No,Yes,,Silene armeria (Catchfly) ,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Silene armeria (Catchfly) ,No
555,,Seeds Rudbeckia subtomentosa (Sweet Black-Eyed Susan),<p>Rudbeckia subtomentosa (Sweet Black-Eyed Susan) Yellow.  529000 seeds per pound</p>,images/RudbeckiasubtomentosaWCT.JPG,images/RudbeckiasubtomentosaWCL.jpg,98,0,0,0.00,0.00,0.00,No,Yes,,Wildflowers Rudbeckia subtomentosa (Sweet Black-Eyed Susan ,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Wildflowers Rudbeckia subtomentosa (Sweet Black-Ey,No
556,,Seeds Ratibida pinnata (Grey-Headed Coneflower),"<p>Ratibida pinnata (Grey-Headed Coneflower) Yellow 445,000 seeds per pound.</p>",images/RatibidapinnataT.JPG,images/RatibidapinnataL.jpg,98,0,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Ratibida pinnata (Grey-Headed Coneflower),0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Ratibida pinnata (Grey-Headed Co,No
557,,Seeds Ratibida columnifera (Mexican Hat),"<p>Ratibida columnifera (Mexican Hat Red/Yellow) 832,000 seeds per pound</p>",images/RatibidacolumniferaWC_T.jpg,images/RatibidacolumniferaWC_L.jpg,98,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Ratibida columnifera Mexican Hat Red/Yellow ,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Ratibida columnifera Mexican Hat,No
558,,Seeds Ratibida columnifera (Prairie Coneflower),<p>Ratibida columnifera (Prairie Coneflower). Yellow 832000 seeds per pound.</p>,images/RatibidacolumniferaYellowT.JPG,images/RatibidacolumniferaYellowL.jpg,98,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Ratibida columnifera (Prairie Coneflower,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Ratibida columnifera (Prairie Co,No
559,,Seeds Rudbeckia amplexicaulis (Clasping Coneflower),<p>Rudbeckia amplexicaulis (Clasping Coneflower). Yellow-Red  796000 seeds per pound.</p>,images/RudbeckiaamplexicaulisT.JPG,images/RudbeckiaamplexicaulisL.jpeg,98,0,0,0.00,0.00,0.00,No,No,,Seeds Wildflowers Rudbeckia amplexicaulis (Clasping Coneflower,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,, Seeds Wildflowers Rudbeckia amplexicaulis (Claspi,No
560,,Seeds Dalea purpurea,"<p>Dalea purpurea (Purple Prairie Clover) Purple  293,000 seeds per pound.</p>",images/Daleapurpurea_WC_T.jpg,images/Daleapurpurea_WC_L.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Dalea purpurea Purple Prairie Clover,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Dalea purpurea Purple Prairie Cl,No
561,,Seeds Dalea candida (White Prairie Clover),"<p>Dalea candida (White Prairie Clover).  White 259,000 seeds per pound.</p>",images/Daleacandida_WC_T.jpg,images/Daleacandida.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,Seeds Wildflowers Dalea candida (White Prairie Clover,0,0,,0.00,No,2009-06-29T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Wildflowers Dalea candida (White Prairie Clo,No
2893,,Seeds Cephalophyllum fulleri,<p>Cephalophyllum fulleri</p>,,,48,32,353,0.00,0.00,0.00,No,Yes,,Seeds Cephalophyllum fulleri,64,0,,0.00,No,2010-11-12T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cephalophyllum fulleri,No
